utterance_id,room_x,room_y,room_z,micL_x,micL_y,mic3_x,mic3_y,mic4_x,mic4_y,micR_x,micR_y,mic5_x,mic5_y,mic6_x,mic6_y,mic_z,s1_x,s1_y,s1_z,s2_x,s2_y,s2_z,T60
01to030v_0.76421_20ga010m_-0.76421.wav,7.08138224685824,5.324865769546665,3.711832247525353,3.5650741531740358,2.4515139417088188,3.494045089621271,2.4274334074369763,3.437676203428772,2.476906113744769,3.4523363807890366,2.5504593543244036,3.5233654443418017,2.574539888596246,3.579734330534301,2.5250671822884536,1.3499757856423398,3.9010225355504353,3.0752145211627404,1.584775786925711,2.6064309185061156,4.195860356334036,1.7413818726663377,0.33133931533263233
40ec020o_1.3218_20ca010n_-1.3218.wav,8.177853552211749,7.1952951564380125,3.974844616369338,3.928100002596533,3.6008684113346185,3.8808498451471958,3.665423989103026,3.91313153672595,3.7386216146711697,3.992663385754041,3.7472636624709064,4.039913543203378,3.682708084702499,4.007631851624624,3.609510459134355,0.9494777479040792,4.6452083322591085,4.839104263890616,1.084708664834629,5.223234814381524,5.0469399056262985,1.0154396148845772,0.6145517849244361
20lo010m_0.13154_01mc020p_-0.13154.wav,7.435013417644763,6.234967506766787,3.9521116629783286,3.533325700335144,3.1347895817676807,3.599888714502861,3.100229993446806,3.6032407401565094,3.025304938064662,3.5400297516424413,2.9849394710033934,3.4734667374747246,3.0194990593242683,3.470114711821076,3.094424114706412,1.7707346191948452,5.2676439688203525,3.708147371720087,1.617053113581444,2.2435105983765906,3.979168231714597,1.1414141521220107,0.5336417100654504
02bc0206_1.1297_01ta0107_-1.1297.wav,8.564004806557486,5.739851018741732,3.7265140577052978,4.330480833613576,3.044903592601055,4.342146997768275,2.9708164775680372,4.283818756133931,2.9236697255288395,4.213824350344888,2.95061008852266,4.202158186190189,3.0246972035556774,4.260486427824533,3.071843955594875,0.9397356687937336,3.270291250346697,1.3096069113825914,0.9818675834912298,4.757696331196569,4.145064707854714,1.139359940295428,0.946919016045622
01ea010c_0.67547_20la010h_-0.67547.wav,6.617882469136862,5.667027265940421,3.0737281674293246,3.1976996830933606,2.8501486886569194,3.175667925868713,2.9218397039488946,3.2267382877223385,2.9767652730414382,3.2998404068006115,2.9599998268420067,3.321872164025259,2.8883088115500315,3.2708018021716336,2.833383242457488,1.6830773974466318,2.03682551329177,1.8363350604304307,1.7480477195916424,4.051774032005256,2.6899098022382306,0.9095937241898976,0.6910782934622124
20ba010t_0.66115_025o0304_-0.66115.wav,7.3466918245240995,5.2611026208309335,3.414836818915957,3.689481854354201,2.5987561000624537,3.705842965768079,2.6719497748800403,3.7774111032633853,2.6943774741702677,3.8326181293448136,2.6436114986429087,3.8162570179309356,2.570417823825322,3.7446888804356293,2.5479901245350947,1.2672679591484035,2.5358061335462203,1.6492382026212942,1.7570573868968058,3.3861219590687077,3.9636539977473584,1.3594149262040192,0.3937997144561073
40oo030x_1.0228_016a010p_-1.0228.wav,8.696632657312133,5.2256808433926025,3.9068020571527167,4.449593901000373,2.3477473883165203,4.419337447450139,2.427180045445452,4.472999919638775,2.4930992314128453,4.556918845377647,2.4795857602513065,4.587175298927882,2.4001531031223746,4.533512826739245,2.3342339171549815,1.7783015231256976,3.601992264206877,2.6112441710795413,1.5164107284667252,5.016419946645757,3.627849669950723,0.9069405576493382,0.23443117502158284
408c021e_1.5868_406a010d_-1.5868.wav,8.95357281976461,9.626796452952924,3.9906549811257617,4.361474829967225,4.93212276765152,4.290840154258731,4.957336704027178,4.277358725835209,5.031115095766639,4.334511973120181,5.079679551130441,4.405146648828675,5.054465614754783,4.418628077252197,4.980687223015321,0.9198594986415676,3.123033218759523,3.456641299384485,0.9328290516887262,5.0349414686983245,4.4301813372225505,1.067301192851769,0.4710358413872238
40fc0201_1.9564_017o030p_-1.9564.wav,9.63804655936308,9.382119256410665,3.867942370108029,4.709580583435555,4.734807273945512,4.6363914716465935,4.718425762551784,4.585610110732761,4.7736186369445806,4.608017861607888,4.845193022731103,4.681206973396851,4.8615745341248315,4.731988334310683,4.806381659732035,1.2965839156422543,5.353844954648457,4.764833562082249,1.2281124735977564,5.144367014003086,3.743324002150669,1.1636302504644942,0.452622228775639
01go0313_0.87834_40lc020q_-0.87834.wav,5.140277854115552,6.7654752098838875,3.032291559229542,2.4638455715552663,3.2228524858144083,2.3952190044551256,3.253107969417383,2.3871077383090147,3.3276680617021093,2.447623039263044,3.3719726703838613,2.516249606363185,3.341717186780887,2.524360872509296,3.2671570944961603,1.7866235325625173,1.822885325074863,4.674906792770802,1.526787604880706,1.103253683090309,3.4084286014377185,1.5845892027299828,0.28785462283397195
20qc010k_2.3831_20ic010b_-2.3831.wav,9.807686010567911,5.61738713905967,3.396322124997006,4.845280848490939,2.9764887213677755,4.8969125556840005,3.0308869457168286,4.969838653487576,3.013371687821404,4.99113304409809,2.9414582055769265,4.939501336905028,2.8870599812278734,4.866575239101453,2.904575239123298,0.9645019140008816,3.927412288916936,2.905685070900902,1.1498750329232412,4.038119059280612,4.6335377370623885,1.3973160808173164,0.487314303212897
407a010o_0.11303_401a010j_-0.11303.wav,8.800735485797976,7.609703036860411,3.3675193898271614,4.4244062485495785,3.6476276563547625,4.359032412440092,3.693739060067184,4.3662791414044655,3.773410164737051,4.438899706478325,3.806969865694496,4.504273542587812,3.7608584619820746,4.497026813623439,3.681187357312208,1.745933132356924,5.852082576034397,3.962108772750303,0.920647575811242,4.170546151291415,4.337398608766557,1.08261619283677,0.5117127668542838
20na0103_1.8044_01sa0102_-1.8044.wav,9.062179416803717,8.844122422475824,3.3816703243776973,4.320604139390869,4.163264045248152,4.281948749708444,4.227535040638762,4.318281369602012,4.293147087792234,4.3932693791780055,4.294488139555096,4.431924768860431,4.230217144164486,4.395592148966863,4.164605097011014,1.456919943074933,3.7208508078160487,5.135190014995287,1.0812724014245707,4.800367372612744,2.8963336232627035,0.9821705447899526,0.8148208601653086
